,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2001-03-26 19:00:00,2001-03-27 01:00:00,-7.0000000000000036,-5.1517234
1,2001-03-26 20:00:00,2001-03-27 02:00:00,4.0,-2.4258265
2,2001-03-26 21:00:00,2001-03-27 03:00:00,5.0,-2.016683
3,2001-03-26 22:00:00,2001-03-27 04:00:00,-4.0,-0.9032378
4,2001-03-26 23:00:00,2001-03-27 05:00:00,2.0,-5.504377
5,2001-03-27 00:00:00,2001-03-27 06:00:00,1.0,-12.473709
6,2001-03-27 01:00:00,2001-03-27 07:00:00,-5.0,-11.331873
7,2001-03-27 02:00:00,2001-03-27 08:00:00,-3.0,-12.352724
8,2001-03-27 03:00:00,2001-03-27 09:00:00,3.0,-22.048958
9,2001-03-27 04:00:00,2001-03-27 10:00:00,-1.9999999999999964,-16.923412
10,2001-03-27 05:00:00,2001-03-27 11:00:00,2.0,-15.960625
11,2001-03-27 06:00:00,2001-03-27 12:00:00,1.0,-24.966661
12,2001-03-27 07:00:00,2001-03-27 13:00:00,-1.0,-29.356188
13,2001-03-27 08:00:00,2001-03-27 14:00:00,-1.9999999999999964,-28.057941
14,2001-03-27 09:00:00,2001-03-27 15:00:00,-1.9999999999999964,-34.81685
15,2001-03-27 10:00:00,2001-03-27 16:00:00,-4.0,-18.90514
16,2001-03-27 11:00:00,2001-03-27 17:00:00,2.0,-14.942249
17,2001-03-27 12:00:00,2001-03-27 18:00:00,22.000000000000007,-14.329067
18,2001-03-27 13:00:00,2001-03-27 19:00:00,36.0,-11.362335
19,2001-03-27 14:00:00,2001-03-27 20:00:00,14.0,-9.504829
20,2001-03-27 15:00:00,2001-03-27 21:00:00,-1.0,-10.517668
21,2001-03-27 16:00:00,2001-03-27 22:00:00,-39.0,-11.961403
22,2001-03-27 17:00:00,2001-03-27 23:00:00,-51.0,-8.887562
23,2001-03-27 18:00:00,2001-03-28 00:00:00,-51.0,-14.494226
24,2001-03-27 19:00:00,2001-03-28 01:00:00,-56.0,-20.800428
25,2001-03-27 20:00:00,2001-03-28 02:00:00,-55.0,-67.96698
26,2001-03-27 21:00:00,2001-03-28 03:00:00,-50.0,-70.80826
27,2001-03-27 22:00:00,2001-03-28 04:00:00,-46.0,-57.74258
28,2001-03-27 23:00:00,2001-03-28 05:00:00,-43.0,-47.292007
29,2001-03-28 00:00:00,2001-03-28 06:00:00,-41.0,-39.197002
30,2001-03-28 01:00:00,2001-03-28 07:00:00,-38.0,-35.896263
31,2001-03-28 02:00:00,2001-03-28 08:00:00,-30.0,-36.201633
32,2001-03-28 03:00:00,2001-03-28 09:00:00,-36.0,-36.052223
33,2001-03-28 04:00:00,2001-03-28 10:00:00,-37.0,-35.358727
34,2001-03-28 05:00:00,2001-03-28 11:00:00,-34.0,-35.092804
35,2001-03-28 06:00:00,2001-03-28 12:00:00,-39.0,-32.89351
36,2001-03-28 07:00:00,2001-03-28 13:00:00,-69.0,-39.085964
37,2001-03-28 08:00:00,2001-03-28 14:00:00,-86.0,-49.63825
38,2001-03-28 09:00:00,2001-03-28 15:00:00,-87.0,-43.16386
39,2001-03-28 10:00:00,2001-03-28 16:00:00,-79.0,-43.750935
40,2001-03-28 11:00:00,2001-03-28 17:00:00,-58.0,-45.311947
41,2001-03-28 12:00:00,2001-03-28 18:00:00,-64.0,-66.8657
42,2001-03-28 13:00:00,2001-03-28 19:00:00,-55.0,-59.656235
43,2001-03-28 14:00:00,2001-03-28 20:00:00,-51.0,-62.652996
44,2001-03-28 15:00:00,2001-03-28 21:00:00,-48.0,-63.64745
45,2001-03-28 16:00:00,2001-03-28 22:00:00,-54.0,-64.28351
46,2001-03-28 17:00:00,2001-03-28 23:00:00,-55.0,-57.691822
47,2001-03-28 18:00:00,2001-03-29 00:00:00,-53.0,-53.281742
48,2001-03-28 19:00:00,2001-03-29 01:00:00,-53.0,-48.639797
49,2001-03-28 20:00:00,2001-03-29 02:00:00,-45.0,-45.725666
50,2001-03-28 21:00:00,2001-03-29 03:00:00,-45.0,-49.114426
51,2001-03-28 22:00:00,2001-03-29 04:00:00,-51.0,-50.844833
52,2001-03-28 23:00:00,2001-03-29 05:00:00,-47.0,-52.89933
53,2001-03-29 00:00:00,2001-03-29 06:00:00,-31.0,-56.139126
54,2001-03-29 01:00:00,2001-03-29 07:00:00,-33.0,-56.944675
55,2001-03-29 02:00:00,2001-03-29 08:00:00,-32.0,-50.48967
56,2001-03-29 03:00:00,2001-03-29 09:00:00,-30.0,-49.718136
57,2001-03-29 04:00:00,2001-03-29 10:00:00,-23.0,-52.96653
58,2001-03-29 05:00:00,2001-03-29 11:00:00,-28.0,-52.568035
59,2001-03-29 06:00:00,2001-03-29 12:00:00,-27.0,-43.72994
60,2001-03-29 07:00:00,2001-03-29 13:00:00,-28.0,-38.754124
61,2001-03-29 08:00:00,2001-03-29 14:00:00,-28.0,-36.162903
62,2001-03-29 09:00:00,2001-03-29 15:00:00,-20.0,-33.40173
63,2001-03-29 10:00:00,2001-03-29 16:00:00,-30.0,-30.379423
64,2001-03-29 11:00:00,2001-03-29 17:00:00,-28.0,-27.215418
65,2001-03-29 12:00:00,2001-03-29 18:00:00,-23.0,-27.572266
66,2001-03-29 13:00:00,2001-03-29 19:00:00,-21.0,-27.163311
67,2001-03-29 14:00:00,2001-03-29 20:00:00,-22.0,-25.040884
68,2001-03-29 15:00:00,2001-03-29 21:00:00,-26.0,-23.547043
69,2001-03-29 16:00:00,2001-03-29 22:00:00,-31.0,-25.093893
70,2001-03-29 17:00:00,2001-03-29 23:00:00,-31.0,-24.265806
71,2001-03-29 18:00:00,2001-03-30 00:00:00,-31.0,-24.358042
72,2001-03-29 19:00:00,2001-03-30 01:00:00,-27.0,-24.345411
73,2001-03-29 20:00:00,2001-03-30 02:00:00,-24.0,-22.40808
74,2001-03-29 21:00:00,2001-03-30 03:00:00,-22.0,-21.976828
75,2001-03-29 22:00:00,2001-03-30 04:00:00,-17.0,-24.819126
76,2001-03-29 23:00:00,2001-03-30 05:00:00,-15.0,-26.070055
77,2001-03-30 00:00:00,2001-03-30 06:00:00,-16.0,-25.161058
78,2001-03-30 01:00:00,2001-03-30 07:00:00,-16.0,-23.938597
79,2001-03-30 02:00:00,2001-03-30 08:00:00,-14.0,-22.590734
80,2001-03-30 03:00:00,2001-03-30 09:00:00,-12.000000000000004,-20.159933
81,2001-03-30 04:00:00,2001-03-30 10:00:00,-18.0,-18.77815
82,2001-03-30 05:00:00,2001-03-30 11:00:00,-22.0,-17.21913
83,2001-03-30 06:00:00,2001-03-30 12:00:00,-14.0,-16.388437
84,2001-03-30 07:00:00,2001-03-30 13:00:00,-16.0,-17.361618
85,2001-03-30 08:00:00,2001-03-30 14:00:00,-15.0,-15.808128
86,2001-03-30 09:00:00,2001-03-30 15:00:00,-9.0,-15.544584
87,2001-03-30 10:00:00,2001-03-30 16:00:00,-9.0,-17.074194
88,2001-03-30 11:00:00,2001-03-30 17:00:00,-3.0,-18.83472
89,2001-03-30 12:00:00,2001-03-30 18:00:00,10.0,-16.909016
90,2001-03-30 13:00:00,2001-03-30 19:00:00,1.0,-19.182552
91,2001-03-30 14:00:00,2001-03-30 20:00:00,6.0,-16.335253
92,2001-03-30 15:00:00,2001-03-30 21:00:00,5.0,-16.513885
93,2001-03-30 16:00:00,2001-03-30 22:00:00,15.0,-14.520477
94,2001-03-30 17:00:00,2001-03-30 23:00:00,5.0,-11.386814
95,2001-03-30 18:00:00,2001-03-31 00:00:00,0.0,-4.3675323
96,2001-03-30 19:00:00,2001-03-31 01:00:00,3.0,-4.5769916
97,2001-03-30 20:00:00,2001-03-31 02:00:00,5.0,-5.6317744
98,2001-03-30 21:00:00,2001-03-31 03:00:00,26.0,-6.741218
99,2001-03-30 22:00:00,2001-03-31 04:00:00,-8.0,-8.394493
100,2001-03-30 23:00:00,2001-03-31 05:00:00,-156.0,-32.226044
101,2001-03-31 00:00:00,2001-03-31 06:00:00,-262.0,-42.067387
102,2001-03-31 01:00:00,2001-03-31 07:00:00,-351.0,-57.205948
