,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2006-12-10 18:00:00,2006-12-11 00:00:00,-32.0,-31.31683793346665
1,2006-12-10 19:00:00,2006-12-11 01:00:00,-28.0,-26.633145033125786
2,2006-12-10 20:00:00,2006-12-11 02:00:00,-27.0,-26.813809663842754
3,2006-12-10 21:00:00,2006-12-11 03:00:00,-24.0,-30.254872400148457
4,2006-12-10 22:00:00,2006-12-11 04:00:00,-27.0,-29.74879262854655
5,2006-12-10 23:00:00,2006-12-11 05:00:00,-35.0,-36.40582200075544
6,2006-12-11 00:00:00,2006-12-11 06:00:00,-32.0,-33.43412807550246
7,2006-12-11 01:00:00,2006-12-11 07:00:00,-30.0,-32.28090625508834
8,2006-12-11 02:00:00,2006-12-11 08:00:00,-26.0,-26.204455458723118
9,2006-12-11 03:00:00,2006-12-11 09:00:00,-25.0,-25.056493052676785
10,2006-12-11 04:00:00,2006-12-11 10:00:00,-28.0,-31.519729652412757
11,2006-12-11 05:00:00,2006-12-11 11:00:00,-27.0,-31.512598928918894
12,2006-12-11 06:00:00,2006-12-11 12:00:00,-29.0,-28.92720715532748
13,2006-12-11 07:00:00,2006-12-11 13:00:00,-30.0,-27.28798681959396
14,2006-12-11 08:00:00,2006-12-11 14:00:00,-31.0,-22.850479535573175
15,2006-12-11 09:00:00,2006-12-11 15:00:00,-29.0,-25.57568050771497
16,2006-12-11 10:00:00,2006-12-11 16:00:00,-28.0,-26.54482377489152
17,2006-12-11 11:00:00,2006-12-11 17:00:00,-22.0,-27.295215630721096
18,2006-12-11 12:00:00,2006-12-11 18:00:00,-17.0,-32.12346654749044
19,2006-12-11 13:00:00,2006-12-11 19:00:00,-15.0,-30.472909096040553
20,2006-12-11 14:00:00,2006-12-11 20:00:00,-16.0,-29.98600402929127
21,2006-12-11 15:00:00,2006-12-11 21:00:00,-21.0,-25.086845225086638
22,2006-12-11 16:00:00,2006-12-11 22:00:00,-30.0,-23.950610703350016
23,2006-12-11 17:00:00,2006-12-11 23:00:00,-28.0,-18.02819369590094
24,2006-12-11 18:00:00,2006-12-12 00:00:00,-23.0,-20.952450843254965
25,2006-12-11 19:00:00,2006-12-12 01:00:00,-20.0,-20.604177019621154
26,2006-12-11 20:00:00,2006-12-12 02:00:00,-21.0,-21.64212608613673
27,2006-12-11 21:00:00,2006-12-12 03:00:00,-33.0,-24.459385296982603
28,2006-12-11 22:00:00,2006-12-12 04:00:00,-49.0,-31.964788333787446
29,2006-12-11 23:00:00,2006-12-12 05:00:00,-55.0,-28.53559499464177
30,2006-12-12 00:00:00,2006-12-12 06:00:00,-48.0,-26.290738166013426
31,2006-12-12 01:00:00,2006-12-12 07:00:00,-40.0,-25.98153801493094
32,2006-12-12 02:00:00,2006-12-12 08:00:00,-37.0,-35.66485329957634
33,2006-12-12 03:00:00,2006-12-12 09:00:00,-39.0,-38.64546291863484
34,2006-12-12 04:00:00,2006-12-12 10:00:00,-42.0,-52.11484606360557
35,2006-12-12 05:00:00,2006-12-12 11:00:00,-37.0,-52.88491725169106
36,2006-12-12 06:00:00,2006-12-12 12:00:00,-34.0,-33.300970122161914
37,2006-12-12 07:00:00,2006-12-12 13:00:00,-35.0,-31.538955850252
38,2006-12-12 08:00:00,2006-12-12 14:00:00,-40.0,-28.629801940026883
39,2006-12-12 09:00:00,2006-12-12 15:00:00,-40.0,-28.682978795103946
40,2006-12-12 10:00:00,2006-12-12 16:00:00,-42.0,-33.69400649394691
41,2006-12-12 11:00:00,2006-12-12 17:00:00,-44.0,-32.399137450293004
42,2006-12-12 12:00:00,2006-12-12 18:00:00,-39.0,-31.23411308615286
43,2006-12-12 13:00:00,2006-12-12 19:00:00,-41.0,-30.81835091986137
44,2006-12-12 14:00:00,2006-12-12 20:00:00,-43.0,-41.39171183103908
45,2006-12-12 15:00:00,2006-12-12 21:00:00,-49.0,-36.50681237854218
46,2006-12-12 16:00:00,2006-12-12 22:00:00,-47.0,-43.92875929292946
47,2006-12-12 17:00:00,2006-12-12 23:00:00,-42.0,-36.964204235570136
48,2006-12-12 18:00:00,2006-12-13 00:00:00,-38.0,-39.155678473547646
49,2006-12-12 19:00:00,2006-12-13 01:00:00,-40.0,-41.21552321073007
50,2006-12-12 20:00:00,2006-12-13 02:00:00,-40.0,-44.74220425339639
51,2006-12-12 21:00:00,2006-12-13 03:00:00,-40.0,-41.87558621705594
52,2006-12-12 22:00:00,2006-12-13 04:00:00,-37.0,-42.43518226196613
53,2006-12-12 23:00:00,2006-12-13 05:00:00,-32.0,-35.90493062705315
54,2006-12-13 00:00:00,2006-12-13 06:00:00,-31.0,-37.6452890321617
55,2006-12-13 01:00:00,2006-12-13 07:00:00,-31.0,-32.76667231062823
56,2006-12-13 02:00:00,2006-12-13 08:00:00,-30.0,-34.233114679452626
57,2006-12-13 03:00:00,2006-12-13 09:00:00,-30.0,-33.22433981918585
58,2006-12-13 04:00:00,2006-12-13 10:00:00,-32.0,-30.900953767000665
59,2006-12-13 05:00:00,2006-12-13 11:00:00,-32.0,-28.685278372138825
60,2006-12-13 06:00:00,2006-12-13 12:00:00,-31.0,-26.896171478173123
61,2006-12-13 07:00:00,2006-12-13 13:00:00,-33.0,-28.373858177891382
62,2006-12-13 08:00:00,2006-12-13 14:00:00,-36.0,-27.942881692026493
63,2006-12-13 09:00:00,2006-12-13 15:00:00,-37.0,-27.039023670482145
64,2006-12-13 10:00:00,2006-12-13 16:00:00,-37.0,-30.829351558708467
65,2006-12-13 11:00:00,2006-12-13 17:00:00,-33.0,-27.941491421806283
66,2006-12-13 12:00:00,2006-12-13 18:00:00,-29.0,-29.82967775614168
67,2006-12-13 13:00:00,2006-12-13 19:00:00,-29.0,-29.60540302940554
68,2006-12-13 14:00:00,2006-12-13 20:00:00,-28.0,-30.97828172406585
69,2006-12-13 15:00:00,2006-12-13 21:00:00,-28.0,-32.14481367700097
70,2006-12-13 16:00:00,2006-12-13 22:00:00,-29.0,-32.97027903814484
71,2006-12-13 17:00:00,2006-12-13 23:00:00,-25.0,-29.918621515211562
72,2006-12-13 18:00:00,2006-12-14 00:00:00,-25.0,-27.709004017328517
73,2006-12-13 19:00:00,2006-12-14 01:00:00,-25.0,-25.931184810673624
74,2006-12-13 20:00:00,2006-12-14 02:00:00,-26.0,-26.455168137133256
75,2006-12-13 21:00:00,2006-12-14 03:00:00,-28.0,-29.35898078107523
76,2006-12-13 22:00:00,2006-12-14 04:00:00,-28.0,-28.20306197512787
