,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2013-03-13 07:00:00,2013-03-13 13:00:00,11.0,-4.62128123769477
1,2013-03-13 08:00:00,2013-03-13 14:00:00,11.0,-5.68659121562942
2,2013-03-13 09:00:00,2013-03-13 15:00:00,10.0,-3.9668421456133487
3,2013-03-13 10:00:00,2013-03-13 16:00:00,9.0,-0.9467868634351646
4,2013-03-13 11:00:00,2013-03-13 17:00:00,7.0,0.6195607959982823
5,2013-03-13 12:00:00,2013-03-13 18:00:00,6.0,1.37109434843007
6,2013-03-13 13:00:00,2013-03-13 19:00:00,8.0,3.468787096509949
7,2013-03-13 14:00:00,2013-03-13 20:00:00,9.0,3.9236877388002114
8,2013-03-13 15:00:00,2013-03-13 21:00:00,9.0,3.1436520387560947
9,2013-03-13 16:00:00,2013-03-13 22:00:00,8.0,2.289768284688492
10,2013-03-13 17:00:00,2013-03-13 23:00:00,7.0,0.36085172393062237
11,2013-03-13 18:00:00,2013-03-14 00:00:00,8.0,-1.238747540805221
12,2013-03-13 19:00:00,2013-03-14 01:00:00,9.0,-0.7092704320645211
13,2013-03-13 20:00:00,2013-03-14 02:00:00,11.0,-2.5222698938950394
14,2013-03-13 21:00:00,2013-03-14 03:00:00,11.0,-2.9969847711479183
15,2013-03-13 22:00:00,2013-03-14 04:00:00,7.0,-3.171451117513893
16,2013-03-13 23:00:00,2013-03-14 05:00:00,6.0,-4.158981928797232
17,2013-03-14 00:00:00,2013-03-14 06:00:00,7.0,-1.742656974080937
18,2013-03-14 01:00:00,2013-03-14 07:00:00,6.0,0.22272868127653567
19,2013-03-14 02:00:00,2013-03-14 08:00:00,6.0,2.3745032502816343
20,2013-03-14 03:00:00,2013-03-14 09:00:00,9.0,4.22065056522208
21,2013-03-14 04:00:00,2013-03-14 10:00:00,10.0,7.764143805356035
22,2013-03-14 05:00:00,2013-03-14 11:00:00,14.0,11.243561604888498
23,2013-03-14 06:00:00,2013-03-14 12:00:00,15.0,10.567564602879202
24,2013-03-14 07:00:00,2013-03-14 13:00:00,19.0,8.906821825871873
25,2013-03-14 08:00:00,2013-03-14 14:00:00,18.0,3.9936430235649283
26,2013-03-14 09:00:00,2013-03-14 15:00:00,17.0,2.9921902968441714
27,2013-03-14 10:00:00,2013-03-14 16:00:00,10.0,3.697683206745033
28,2013-03-14 11:00:00,2013-03-14 17:00:00,7.0,6.6617885106712365
29,2013-03-14 12:00:00,2013-03-14 18:00:00,4.0,4.029712821598501
30,2013-03-14 13:00:00,2013-03-14 19:00:00,6.0,1.845412794346565
31,2013-03-14 14:00:00,2013-03-14 20:00:00,5.0,-4.455067019394395
32,2013-03-14 15:00:00,2013-03-14 21:00:00,6.0,-6.310438923068364
33,2013-03-14 16:00:00,2013-03-14 22:00:00,5.0,-2.4905639220490983
34,2013-03-14 17:00:00,2013-03-14 23:00:00,1.0,0.9178982936678182
35,2013-03-14 18:00:00,2013-03-15 00:00:00,1.0,4.154296879872277
36,2013-03-14 19:00:00,2013-03-15 01:00:00,1.0,8.042972131170849
37,2013-03-14 20:00:00,2013-03-15 02:00:00,3.0,9.070226496601464
38,2013-03-14 21:00:00,2013-03-15 03:00:00,2.0,8.495870164659756
39,2013-03-14 22:00:00,2013-03-15 04:00:00,1.0,5.684837679117408
40,2013-03-14 23:00:00,2013-03-15 05:00:00,12.000000000000007,11.994001572962055
41,2013-03-15 00:00:00,2013-03-15 06:00:00,7.0,6.2043980046674605
42,2013-03-15 01:00:00,2013-03-15 07:00:00,-6.0,6.639041998988802
43,2013-03-15 02:00:00,2013-03-15 08:00:00,-5.0,6.3068594311970685
44,2013-03-15 03:00:00,2013-03-15 09:00:00,2.0,6.382988741868942
45,2013-03-15 04:00:00,2013-03-15 10:00:00,3.0,1.1513390337362566
46,2013-03-15 05:00:00,2013-03-15 11:00:00,3.0,-6.083658173656374
47,2013-03-15 06:00:00,2013-03-15 12:00:00,1.0,-16.4319444891429
48,2013-03-15 07:00:00,2013-03-15 13:00:00,3.0,-11.002392693302202
49,2013-03-15 08:00:00,2013-03-15 14:00:00,3.0,-4.7348794378536745
50,2013-03-15 09:00:00,2013-03-15 15:00:00,3.0,-3.434760712807691
51,2013-03-15 10:00:00,2013-03-15 16:00:00,3.0,-1.0930944547567165
52,2013-03-15 11:00:00,2013-03-15 17:00:00,1.0,2.523182706981288
53,2013-03-15 12:00:00,2013-03-15 18:00:00,0.0,1.006371773850347
54,2013-03-15 13:00:00,2013-03-15 19:00:00,1.0,2.4434364795069854
55,2013-03-15 14:00:00,2013-03-15 20:00:00,-1.0,2.628481040211163
56,2013-03-15 15:00:00,2013-03-15 21:00:00,-1.9999999999999964,3.2809019944949114
57,2013-03-15 16:00:00,2013-03-15 22:00:00,-1.9999999999999964,2.8629370745580474
58,2013-03-15 17:00:00,2013-03-15 23:00:00,-3.0,0.24157690665079912
59,2013-03-15 18:00:00,2013-03-16 00:00:00,-4.0,-0.33349060108469075
60,2013-03-15 19:00:00,2013-03-16 01:00:00,-9.0,1.743359968064219
61,2013-03-15 20:00:00,2013-03-16 02:00:00,-11.0,-1.617330923623733
62,2013-03-15 21:00:00,2013-03-16 03:00:00,-19.0,-3.6783445297952966
63,2013-03-15 22:00:00,2013-03-16 04:00:00,-19.0,-4.085764199369656
64,2013-03-15 23:00:00,2013-03-16 05:00:00,-22.0,-5.717024009453425
65,2013-03-16 00:00:00,2013-03-16 06:00:00,-24.0,-8.723419934061699
66,2013-03-16 01:00:00,2013-03-16 07:00:00,-22.0,-14.492934995872453
67,2013-03-16 02:00:00,2013-03-16 08:00:00,-23.0,-17.501069973358305
68,2013-03-16 03:00:00,2013-03-16 09:00:00,-25.0,-19.75989215033119
69,2013-03-16 04:00:00,2013-03-16 10:00:00,-23.0,-21.490657278341935
70,2013-03-16 05:00:00,2013-03-16 11:00:00,-16.0,-22.060267743148174
71,2013-03-16 06:00:00,2013-03-16 12:00:00,-9.0,-19.492771558629677
72,2013-03-16 07:00:00,2013-03-16 13:00:00,-10.0,-17.087983324322174
73,2013-03-16 08:00:00,2013-03-16 14:00:00,-10.0,-20.942753124034468
74,2013-03-16 09:00:00,2013-03-16 15:00:00,-10.0,-19.567217087613734
75,2013-03-16 10:00:00,2013-03-16 16:00:00,-11.0,-15.722285729352578
76,2013-03-16 11:00:00,2013-03-16 17:00:00,-11.0,-9.185685974923633
77,2013-03-16 12:00:00,2013-03-16 18:00:00,-9.0,-7.42852402157596
78,2013-03-16 13:00:00,2013-03-16 19:00:00,-6.0,-8.444311675937705
79,2013-03-16 14:00:00,2013-03-16 20:00:00,-6.0,-8.482745186973698
80,2013-03-16 15:00:00,2013-03-16 21:00:00,-7.0000000000000036,-9.815724284384387
81,2013-03-16 16:00:00,2013-03-16 22:00:00,-10.0,-10.08482031831823
82,2013-03-16 17:00:00,2013-03-16 23:00:00,-9.0,-7.761649549316314
83,2013-03-16 18:00:00,2013-03-17 00:00:00,-11.0,-6.07120134021212
84,2013-03-16 19:00:00,2013-03-17 01:00:00,-13.0,-4.804032880999529
85,2013-03-16 20:00:00,2013-03-17 02:00:00,-11.0,-4.987606924284229
86,2013-03-16 21:00:00,2013-03-17 03:00:00,-8.0,-7.724938731705905
87,2013-03-16 22:00:00,2013-03-17 04:00:00,-8.0,-6.266260595190285
88,2013-03-16 23:00:00,2013-03-17 05:00:00,-7.0000000000000036,-6.536670577118766
89,2013-03-17 00:00:00,2013-03-17 06:00:00,15.0,-9.174041034656444
90,2013-03-17 01:00:00,2013-03-17 07:00:00,-5.0,-9.50051648059188
91,2013-03-17 02:00:00,2013-03-17 08:00:00,-23.0,-8.067346968340871
92,2013-03-17 03:00:00,2013-03-17 09:00:00,-66.0,-5.318264655329337
93,2013-03-17 04:00:00,2013-03-17 10:00:00,-89.0,-4.8967982332841515
94,2013-03-17 05:00:00,2013-03-17 11:00:00,-82.0,-7.694896431568765
95,2013-03-17 06:00:00,2013-03-17 12:00:00,-86.0,-4.190285918711009
96,2013-03-17 07:00:00,2013-03-17 13:00:00,-85.0,-24.314995950552145
97,2013-03-17 08:00:00,2013-03-17 14:00:00,-89.0,-48.37937154386272
98,2013-03-17 09:00:00,2013-03-17 15:00:00,-89.0,-80.97208561656866
99,2013-03-17 10:00:00,2013-03-17 16:00:00,-84.0,-80.49665308851004
100,2013-03-17 11:00:00,2013-03-17 17:00:00,-99.0,-84.01705219778421
101,2013-03-17 12:00:00,2013-03-17 18:00:00,-98.0,-69.7426245907806
102,2013-03-17 13:00:00,2013-03-17 19:00:00,-115.0,-71.71703244491914
103,2013-03-17 14:00:00,2013-03-17 20:00:00,-132.0,-62.288054901447715
104,2013-03-17 15:00:00,2013-03-17 21:00:00,-131.0,-70.84280109598618
105,2013-03-17 16:00:00,2013-03-17 22:00:00,-116.0,-65.69291484940211
106,2013-03-17 17:00:00,2013-03-17 23:00:00,-105.0,-83.68045876329711
107,2013-03-17 18:00:00,2013-03-18 00:00:00,-96.0,-85.42045488452928
108,2013-03-17 19:00:00,2013-03-18 01:00:00,-84.0,-97.39608907944404
109,2013-03-17 20:00:00,2013-03-18 02:00:00,-77.0,-104.1885672554585
110,2013-03-17 21:00:00,2013-03-18 03:00:00,-68.0,-98.19610196654342
111,2013-03-17 22:00:00,2013-03-18 04:00:00,-64.0,-87.43669999287482
112,2013-03-17 23:00:00,2013-03-18 05:00:00,-64.0,-76.1792161117036
113,2013-03-18 00:00:00,2013-03-18 06:00:00,-60.0,-67.18693292406431
114,2013-03-18 01:00:00,2013-03-18 07:00:00,-56.0,-54.558261944893054
115,2013-03-18 02:00:00,2013-03-18 08:00:00,-55.0,-53.84426694536937
116,2013-03-18 03:00:00,2013-03-18 09:00:00,-50.0,-48.2167529357054
117,2013-03-18 04:00:00,2013-03-18 10:00:00,-43.0,-48.229215189011676
118,2013-03-18 05:00:00,2013-03-18 11:00:00,-42.0,-50.35196596731156
119,2013-03-18 06:00:00,2013-03-18 12:00:00,-43.0,-53.40136557861601
120,2013-03-18 07:00:00,2013-03-18 13:00:00,-41.0,-50.898337993088404
121,2013-03-18 08:00:00,2013-03-18 14:00:00,-45.0,-48.87480184845777
122,2013-03-18 09:00:00,2013-03-18 15:00:00,-47.0,-45.55776874722134
123,2013-03-18 10:00:00,2013-03-18 16:00:00,-50.0,-42.38427669005382
124,2013-03-18 11:00:00,2013-03-18 17:00:00,-50.0,-39.353718187614014
125,2013-03-18 12:00:00,2013-03-18 18:00:00,-48.0,-39.672867375778026
126,2013-03-18 13:00:00,2013-03-18 19:00:00,-47.0,-36.42390852677395
127,2013-03-18 14:00:00,2013-03-18 20:00:00,-48.0,-39.77798061753236
