,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2006-04-09 20:00:00,2006-04-10 00:00:00,-36.0,-46.431218798327144
1,2006-04-09 21:00:00,2006-04-10 01:00:00,-39.0,-50.94513140256851
2,2006-04-09 22:00:00,2006-04-10 02:00:00,-43.0,-32.35352394567043
3,2006-04-09 23:00:00,2006-04-10 03:00:00,-51.0,-35.882361672043345
4,2006-04-10 00:00:00,2006-04-10 04:00:00,-55.0,-37.081482368357605
5,2006-04-10 01:00:00,2006-04-10 05:00:00,-48.0,-42.01342759777434
6,2006-04-10 02:00:00,2006-04-10 06:00:00,-43.0,-45.05393672534958
7,2006-04-10 03:00:00,2006-04-10 07:00:00,-42.0,-49.344249964935116
8,2006-04-10 04:00:00,2006-04-10 08:00:00,-33.0,-49.9465505537824
9,2006-04-10 05:00:00,2006-04-10 09:00:00,-27.0,-44.34614974203954
10,2006-04-10 06:00:00,2006-04-10 10:00:00,-26.0,-41.96894254814367
11,2006-04-10 07:00:00,2006-04-10 11:00:00,-27.0,-41.71144512300192
12,2006-04-10 08:00:00,2006-04-10 12:00:00,-32.0,-29.74141245283537
13,2006-04-10 09:00:00,2006-04-10 13:00:00,-36.0,-23.377640759170255
14,2006-04-10 10:00:00,2006-04-10 14:00:00,-37.0,-28.524004730109276
15,2006-04-10 11:00:00,2006-04-10 15:00:00,-39.0,-31.359950968830415
16,2006-04-10 12:00:00,2006-04-10 16:00:00,-41.0,-36.15500663229474
17,2006-04-10 13:00:00,2006-04-10 17:00:00,-39.0,-35.34666996745623
18,2006-04-10 14:00:00,2006-04-10 18:00:00,-36.0,-35.51019828883098
19,2006-04-10 15:00:00,2006-04-10 19:00:00,-36.0,-38.07388634464004
20,2006-04-10 16:00:00,2006-04-10 20:00:00,-35.0,-35.94893548017336
21,2006-04-10 17:00:00,2006-04-10 21:00:00,-36.0,-33.68707897853229
22,2006-04-10 18:00:00,2006-04-10 22:00:00,-35.0,-31.11690516292498
23,2006-04-10 19:00:00,2006-04-10 23:00:00,-31.0,-31.709758143221478
24,2006-04-10 20:00:00,2006-04-11 00:00:00,-24.0,-31.27086514957449
25,2006-04-10 21:00:00,2006-04-11 01:00:00,-22.0,-32.22133509645952
26,2006-04-10 22:00:00,2006-04-11 02:00:00,-24.0,-31.45394672950388
27,2006-04-10 23:00:00,2006-04-11 03:00:00,-28.0,-26.394272056380018
28,2006-04-11 00:00:00,2006-04-11 04:00:00,-30.0,-20.284587850469794
29,2006-04-11 01:00:00,2006-04-11 05:00:00,-27.0,-23.142183080639764
30,2006-04-11 02:00:00,2006-04-11 06:00:00,-24.0,-27.125442935050938
31,2006-04-11 03:00:00,2006-04-11 07:00:00,-24.0,-28.008092851501328
32,2006-04-11 04:00:00,2006-04-11 08:00:00,-23.0,-27.35107553861786
33,2006-04-11 05:00:00,2006-04-11 09:00:00,-19.0,-25.722581721983158
34,2006-04-11 06:00:00,2006-04-11 10:00:00,-18.0,-22.498611238730508
35,2006-04-11 07:00:00,2006-04-11 11:00:00,-18.0,-22.340255981868793
36,2006-04-11 08:00:00,2006-04-11 12:00:00,-22.0,-20.464425062393282
37,2006-04-11 09:00:00,2006-04-11 13:00:00,-24.0,-16.213816240404967
38,2006-04-11 10:00:00,2006-04-11 14:00:00,-25.0,-16.97707707225257
39,2006-04-11 11:00:00,2006-04-11 15:00:00,-26.0,-19.21806522120238
40,2006-04-11 12:00:00,2006-04-11 16:00:00,-26.0,-22.078892952342315
41,2006-04-11 13:00:00,2006-04-11 17:00:00,-24.0,-23.32303033006162
42,2006-04-11 14:00:00,2006-04-11 18:00:00,-23.0,-21.882385613446793
43,2006-04-11 15:00:00,2006-04-11 19:00:00,-23.0,-23.409817808143618
44,2006-04-11 16:00:00,2006-04-11 20:00:00,-24.0,-21.14230920170592
45,2006-04-11 17:00:00,2006-04-11 21:00:00,-23.0,-21.568416686147486
46,2006-04-11 18:00:00,2006-04-11 22:00:00,-24.0,-19.639551565739158
47,2006-04-11 19:00:00,2006-04-11 23:00:00,-20.0,-19.989056314306488
48,2006-04-11 20:00:00,2006-04-12 00:00:00,-14.0,-19.37175857882989
49,2006-04-11 21:00:00,2006-04-12 01:00:00,-17.0,-20.077606175825302
50,2006-04-11 22:00:00,2006-04-12 02:00:00,-21.0,-20.461552293799873
51,2006-04-11 23:00:00,2006-04-12 03:00:00,-21.0,-16.105931339018184
52,2006-04-12 00:00:00,2006-04-12 04:00:00,-17.0,-11.25460126045606
53,2006-04-12 01:00:00,2006-04-12 05:00:00,-17.0,-15.287823000976594
54,2006-04-12 02:00:00,2006-04-12 06:00:00,-15.0,-18.523910577375283
55,2006-04-12 03:00:00,2006-04-12 07:00:00,-12.000000000000004,-17.79390302827897
56,2006-04-12 04:00:00,2006-04-12 08:00:00,-12.000000000000004,-12.943878073101601
57,2006-04-12 05:00:00,2006-04-12 09:00:00,-13.0,-14.629847166696884
58,2006-04-12 06:00:00,2006-04-12 10:00:00,-16.0,-10.67552028599997
59,2006-04-12 07:00:00,2006-04-12 11:00:00,-17.0,-8.984874071074803
60,2006-04-12 08:00:00,2006-04-12 12:00:00,-16.0,-8.798273225169261
61,2006-04-12 09:00:00,2006-04-12 13:00:00,-14.0,-11.157611192747211
62,2006-04-12 10:00:00,2006-04-12 14:00:00,-14.0,-14.706789701905823
63,2006-04-12 11:00:00,2006-04-12 15:00:00,-13.0,-14.352943933511852
64,2006-04-12 12:00:00,2006-04-12 16:00:00,-12.000000000000004,-13.322155964087635
65,2006-04-12 13:00:00,2006-04-12 17:00:00,-12.000000000000004,-11.11747544757343
66,2006-04-12 14:00:00,2006-04-12 18:00:00,-11.0,-12.956057415913506
67,2006-04-12 15:00:00,2006-04-12 19:00:00,-13.0,-11.90006544481766
68,2006-04-12 16:00:00,2006-04-12 20:00:00,-15.0,-9.157448082690774
69,2006-04-12 17:00:00,2006-04-12 21:00:00,-14.0,-10.054840914692846
70,2006-04-12 18:00:00,2006-04-12 22:00:00,-11.0,-9.954612975844817
71,2006-04-12 19:00:00,2006-04-12 23:00:00,-9.0,-9.760234695248577
72,2006-04-12 20:00:00,2006-04-13 00:00:00,-7.0000000000000036,-11.435488146172872
73,2006-04-12 21:00:00,2006-04-13 01:00:00,-3.0,-9.145250241197562
74,2006-04-12 22:00:00,2006-04-13 02:00:00,1.0,-10.093996791700896
75,2006-04-12 23:00:00,2006-04-13 03:00:00,-1.0,-7.058066569914878
76,2006-04-13 00:00:00,2006-04-13 04:00:00,0.0,-3.8353720144854933
77,2006-04-13 01:00:00,2006-04-13 05:00:00,5.0,-3.587427199728797
78,2006-04-13 02:00:00,2006-04-13 06:00:00,2.0,-0.29144575837784714
79,2006-04-13 03:00:00,2006-04-13 07:00:00,-1.9999999999999964,-3.4750615607933426
80,2006-04-13 04:00:00,2006-04-13 08:00:00,-13.0,-1.9872844749470566
81,2006-04-13 05:00:00,2006-04-13 09:00:00,-18.0,-0.046102274777794605
82,2006-04-13 06:00:00,2006-04-13 10:00:00,-13.0,-7.315864074538691
83,2006-04-13 07:00:00,2006-04-13 11:00:00,-10.0,-14.030675758151418
84,2006-04-13 08:00:00,2006-04-13 12:00:00,4.0,-19.521131412429717
85,2006-04-13 09:00:00,2006-04-13 13:00:00,11.0,-17.638506426042145
86,2006-04-13 10:00:00,2006-04-13 14:00:00,17.0,-18.858531140395538
87,2006-04-13 11:00:00,2006-04-13 15:00:00,14.0,-15.344661018520743
88,2006-04-13 12:00:00,2006-04-13 16:00:00,3.0,-5.010838008806562
89,2006-04-13 13:00:00,2006-04-13 17:00:00,-8.0,6.340270205886441
90,2006-04-13 14:00:00,2006-04-13 18:00:00,-7.0000000000000036,4.600385295362777
91,2006-04-13 15:00:00,2006-04-13 19:00:00,-6.0,-1.2705629445937134
92,2006-04-13 16:00:00,2006-04-13 20:00:00,-1.0,5.481937904191653
93,2006-04-13 17:00:00,2006-04-13 21:00:00,0.0,0.5376428649143321
94,2006-04-13 18:00:00,2006-04-13 22:00:00,-8.0,2.729357547406842
95,2006-04-13 19:00:00,2006-04-13 23:00:00,-3.0,2.844347319517837
96,2006-04-13 20:00:00,2006-04-14 00:00:00,0.0,2.435807691483504
97,2006-04-13 21:00:00,2006-04-14 01:00:00,-8.0,-3.5424384372350275
98,2006-04-13 22:00:00,2006-04-14 02:00:00,-14.0,-6.8744235393238355
99,2006-04-13 23:00:00,2006-04-14 03:00:00,-21.0,-10.525784856481266
100,2006-04-14 00:00:00,2006-04-14 04:00:00,-48.0,-14.228317462456541
101,2006-04-14 01:00:00,2006-04-14 05:00:00,-70.0,-21.454607431560806
102,2006-04-14 02:00:00,2006-04-14 06:00:00,-77.0,-25.994355996507345
103,2006-04-14 03:00:00,2006-04-14 07:00:00,-82.0,-40.82699534621897
104,2006-04-14 04:00:00,2006-04-14 08:00:00,-82.0,-65.96954080005398
105,2006-04-14 05:00:00,2006-04-14 09:00:00,-98.0,-77.71583392113928
106,2006-04-14 06:00:00,2006-04-14 10:00:00,-78.0,-78.59397382356448
107,2006-04-14 07:00:00,2006-04-14 11:00:00,-75.0,-81.851554636314
108,2006-04-14 08:00:00,2006-04-14 12:00:00,-75.0,-80.73398509199701
109,2006-04-14 09:00:00,2006-04-14 13:00:00,-72.0,-93.0266246855347
110,2006-04-14 10:00:00,2006-04-14 14:00:00,-69.0,-70.68730921915187
111,2006-04-14 11:00:00,2006-04-14 15:00:00,-78.0,-68.24944740219799
112,2006-04-14 12:00:00,2006-04-14 16:00:00,-81.0,-63.00919579787369
113,2006-04-14 13:00:00,2006-04-14 17:00:00,-77.0,-60.47787212409243
114,2006-04-14 14:00:00,2006-04-14 18:00:00,-68.0,-60.225197796841286
115,2006-04-14 15:00:00,2006-04-14 19:00:00,-69.0,-69.13964714171655
116,2006-04-14 16:00:00,2006-04-14 20:00:00,-74.0,-71.51773603093821
117,2006-04-14 17:00:00,2006-04-14 21:00:00,-73.0,-65.93968317042844
118,2006-04-14 18:00:00,2006-04-14 22:00:00,-61.0,-61.36051726137059
119,2006-04-14 19:00:00,2006-04-14 23:00:00,-51.0,-63.70144817445884
120,2006-04-14 20:00:00,2006-04-15 00:00:00,-47.0,-69.2567856958946
121,2006-04-14 21:00:00,2006-04-15 01:00:00,-48.0,-62.826474393308416
122,2006-04-14 22:00:00,2006-04-15 02:00:00,-55.0,-49.84651494884427
123,2006-04-14 23:00:00,2006-04-15 03:00:00,-52.0,-46.421868967475845
124,2006-04-15 00:00:00,2006-04-15 04:00:00,-48.0,-42.733064713923895
125,2006-04-15 01:00:00,2006-04-15 05:00:00,-44.0,-46.01106813581761
126,2006-04-15 02:00:00,2006-04-15 06:00:00,-43.0,-54.44842611272461
127,2006-04-15 03:00:00,2006-04-15 07:00:00,-40.0,-50.53932345304733
128,2006-04-15 04:00:00,2006-04-15 08:00:00,-39.0,-46.359662593588354
129,2006-04-15 05:00:00,2006-04-15 09:00:00,-47.0,-45.077815144651424
130,2006-04-15 06:00:00,2006-04-15 10:00:00,-39.0,-42.26201354267181
131,2006-04-15 07:00:00,2006-04-15 11:00:00,-43.0,-43.9926091201708
132,2006-04-15 08:00:00,2006-04-15 12:00:00,-45.0,-42.91006117139641
133,2006-04-15 09:00:00,2006-04-15 13:00:00,-41.0,-49.330665556352095
134,2006-04-15 10:00:00,2006-04-15 14:00:00,-46.0,-39.4112958058563
135,2006-04-15 11:00:00,2006-04-15 15:00:00,-51.0,-46.921384351218116
136,2006-04-15 12:00:00,2006-04-15 16:00:00,-52.0,-39.57371097558138
137,2006-04-15 13:00:00,2006-04-15 17:00:00,-55.0,-41.37752546538935
138,2006-04-15 14:00:00,2006-04-15 18:00:00,-51.0,-45.52238309294295
139,2006-04-15 15:00:00,2006-04-15 19:00:00,-49.0,-46.762900052360116
140,2006-04-15 16:00:00,2006-04-15 20:00:00,-52.0,-46.677725670222074
141,2006-04-15 17:00:00,2006-04-15 21:00:00,-54.0,-50.078728478589255
142,2006-04-15 18:00:00,2006-04-15 22:00:00,-55.0,-49.25074629934058
143,2006-04-15 19:00:00,2006-04-15 23:00:00,-53.0,-46.774703820357
144,2006-04-15 20:00:00,2006-04-16 00:00:00,-49.0,-47.31601800382241
145,2006-04-15 21:00:00,2006-04-16 01:00:00,-47.0,-51.57515908175595
146,2006-04-15 22:00:00,2006-04-16 02:00:00,-47.0,-51.625381400288106
147,2006-04-15 23:00:00,2006-04-16 03:00:00,-46.0,-46.15072138080257
148,2006-04-16 00:00:00,2006-04-16 04:00:00,-44.0,-42.62333922188737
149,2006-04-16 01:00:00,2006-04-16 05:00:00,-43.0,-41.16656181836788
150,2006-04-16 02:00:00,2006-04-16 06:00:00,-43.0,-43.91433427147275
151,2006-04-16 03:00:00,2006-04-16 07:00:00,-41.0,-40.01690241332942
152,2006-04-16 04:00:00,2006-04-16 08:00:00,-41.0,-42.20927921328904
153,2006-04-16 05:00:00,2006-04-16 09:00:00,-34.0,-41.00880271965957
154,2006-04-16 06:00:00,2006-04-16 10:00:00,-33.0,-39.133182105082476
155,2006-04-16 07:00:00,2006-04-16 11:00:00,-30.0,-35.93274017046661
156,2006-04-16 08:00:00,2006-04-16 12:00:00,-31.0,-38.92407728158818
157,2006-04-16 09:00:00,2006-04-16 13:00:00,-33.0,-33.26195478054504
158,2006-04-16 10:00:00,2006-04-16 14:00:00,-34.0,-34.61495659925334
159,2006-04-16 11:00:00,2006-04-16 15:00:00,-39.0,-31.950055827074387
160,2006-04-16 12:00:00,2006-04-16 16:00:00,-39.0,-30.683117741987818
161,2006-04-16 13:00:00,2006-04-16 17:00:00,-37.0,-33.404394763095894
