,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2004-07-18 13:00:00,2004-07-18 17:00:00,-9.0,-2.1833705963693752
1,2004-07-18 14:00:00,2004-07-18 18:00:00,-7.0000000000000036,-5.647717440995365
2,2004-07-18 15:00:00,2004-07-18 19:00:00,-14.0,-5.3626560493421
3,2004-07-18 16:00:00,2004-07-18 20:00:00,-15.0,-10.444003609479687
4,2004-07-18 17:00:00,2004-07-18 21:00:00,-11.0,-12.778920167954237
5,2004-07-18 18:00:00,2004-07-18 22:00:00,-9.0,-10.668307679955532
6,2004-07-18 19:00:00,2004-07-18 23:00:00,-9.0,-18.150318417268593
7,2004-07-18 20:00:00,2004-07-19 00:00:00,-9.0,-17.101340612185737
8,2004-07-18 21:00:00,2004-07-19 01:00:00,-14.0,-11.751024639915371
9,2004-07-18 22:00:00,2004-07-19 02:00:00,-17.0,-8.361889611141542
10,2004-07-18 23:00:00,2004-07-19 03:00:00,-16.0,-11.790324393381344
11,2004-07-19 00:00:00,2004-07-19 04:00:00,-10.0,-11.822151392481288
12,2004-07-19 01:00:00,2004-07-19 05:00:00,-7.0000000000000036,-17.75628632368903
13,2004-07-19 02:00:00,2004-07-19 06:00:00,-8.0,-19.055954933035785
14,2004-07-19 03:00:00,2004-07-19 07:00:00,-11.0,-17.27610142508859
15,2004-07-19 04:00:00,2004-07-19 08:00:00,-14.0,-9.628283919003863
16,2004-07-19 05:00:00,2004-07-19 09:00:00,-14.0,-9.72870179748421
17,2004-07-19 06:00:00,2004-07-19 10:00:00,-12.000000000000004,-12.180891922947108
18,2004-07-19 07:00:00,2004-07-19 11:00:00,-7.0000000000000036,-11.585718485553965
19,2004-07-19 08:00:00,2004-07-19 12:00:00,-4.0,-16.879687571586587
20,2004-07-19 09:00:00,2004-07-19 13:00:00,-4.0,-13.743904702359107
21,2004-07-19 10:00:00,2004-07-19 14:00:00,-5.0,-12.352069681424652
22,2004-07-19 11:00:00,2004-07-19 15:00:00,-4.0,-5.671428447538389
23,2004-07-19 12:00:00,2004-07-19 16:00:00,-1.9999999999999964,-2.9873630295875806
24,2004-07-19 13:00:00,2004-07-19 17:00:00,-6.0,-5.575058152855426
25,2004-07-19 14:00:00,2004-07-19 18:00:00,-8.0,-7.767662806055984
26,2004-07-19 15:00:00,2004-07-19 19:00:00,-7.0000000000000036,-9.507528408724312
27,2004-07-19 16:00:00,2004-07-19 20:00:00,-10.0,-6.191945754084912
28,2004-07-19 17:00:00,2004-07-19 21:00:00,-11.0,-3.28208588901758
29,2004-07-19 18:00:00,2004-07-19 22:00:00,-11.0,-11.495957269110484
30,2004-07-19 19:00:00,2004-07-19 23:00:00,-12.000000000000004,-9.801409314538226
31,2004-07-19 20:00:00,2004-07-20 00:00:00,-12.000000000000004,-13.80225891979389
32,2004-07-19 21:00:00,2004-07-20 01:00:00,-9.0,-13.548975872898946
33,2004-07-19 22:00:00,2004-07-20 02:00:00,-6.0,-13.108847735123032
34,2004-07-19 23:00:00,2004-07-20 03:00:00,-10.0,-12.001713961999773
