,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2001-04-13 17:00:00,2001-04-13 21:00:00,-68.0,-63.176144
1,2001-04-13 18:00:00,2001-04-13 22:00:00,-71.0,-63.186478
2,2001-04-13 19:00:00,2001-04-13 23:00:00,-75.0,-60.18226
3,2001-04-13 20:00:00,2001-04-14 00:00:00,-75.0,-63.34216
4,2001-04-13 21:00:00,2001-04-14 01:00:00,-68.0,-64.74486
5,2001-04-13 22:00:00,2001-04-14 02:00:00,-64.0,-65.81374
6,2001-04-13 23:00:00,2001-04-14 03:00:00,-57.0,-67.77785
7,2001-04-14 00:00:00,2001-04-14 04:00:00,-53.0,-67.66314
8,2001-04-14 01:00:00,2001-04-14 05:00:00,-48.0,-64.97215
9,2001-04-14 02:00:00,2001-04-14 06:00:00,-53.0,-66.51547
10,2001-04-14 03:00:00,2001-04-14 07:00:00,-40.0,-62.95387
11,2001-04-14 04:00:00,2001-04-14 08:00:00,-41.0,-60.57937
12,2001-04-14 05:00:00,2001-04-14 09:00:00,-39.0,-56.242
13,2001-04-14 06:00:00,2001-04-14 10:00:00,-45.0,-55.560627
14,2001-04-14 07:00:00,2001-04-14 11:00:00,-43.0,-54.020775
15,2001-04-14 08:00:00,2001-04-14 12:00:00,-38.0,-48.933807
16,2001-04-14 09:00:00,2001-04-14 13:00:00,-33.0,-48.11794
17,2001-04-14 10:00:00,2001-04-14 14:00:00,-35.0,-47.50181
18,2001-04-14 11:00:00,2001-04-14 15:00:00,-40.0,-43.556377
19,2001-04-14 12:00:00,2001-04-14 16:00:00,-38.0,-43.519695
20,2001-04-14 13:00:00,2001-04-14 17:00:00,-35.0,-39.434563
21,2001-04-14 14:00:00,2001-04-14 18:00:00,-30.0,-36.09344
22,2001-04-14 15:00:00,2001-04-14 19:00:00,-30.0,-35.722218
23,2001-04-14 16:00:00,2001-04-14 20:00:00,-28.0,-37.401703
24,2001-04-14 17:00:00,2001-04-14 21:00:00,-29.0,-33.03768
25,2001-04-14 18:00:00,2001-04-14 22:00:00,-32.0,-29.823217
26,2001-04-14 19:00:00,2001-04-14 23:00:00,-35.0,-28.601534
27,2001-04-14 20:00:00,2001-04-15 00:00:00,-36.0,-26.41568
28,2001-04-14 21:00:00,2001-04-15 01:00:00,-36.0,-26.12692
29,2001-04-14 22:00:00,2001-04-15 02:00:00,-37.0,-27.775284
30,2001-04-14 23:00:00,2001-04-15 03:00:00,-34.0,-29.80839
31,2001-04-15 00:00:00,2001-04-15 04:00:00,-35.0,-30.879623
32,2001-04-15 01:00:00,2001-04-15 05:00:00,-33.0,-30.521988
33,2001-04-15 02:00:00,2001-04-15 06:00:00,-35.0,-32.06231
34,2001-04-15 03:00:00,2001-04-15 07:00:00,-34.0,-31.095755
35,2001-04-15 04:00:00,2001-04-15 08:00:00,-37.0,-31.008575
36,2001-04-15 05:00:00,2001-04-15 09:00:00,-37.0,-30.341534
37,2001-04-15 06:00:00,2001-04-15 10:00:00,-38.0,-32.118244
38,2001-04-15 07:00:00,2001-04-15 11:00:00,-38.0,-31.043705
39,2001-04-15 08:00:00,2001-04-15 12:00:00,-35.0,-32.467995
40,2001-04-15 09:00:00,2001-04-15 13:00:00,-30.0,-30.093378
41,2001-04-15 10:00:00,2001-04-15 14:00:00,-29.0,-32.099327
42,2001-04-15 11:00:00,2001-04-15 15:00:00,-29.0,-32.044125
43,2001-04-15 12:00:00,2001-04-15 16:00:00,-30.0,-30.691051
44,2001-04-15 13:00:00,2001-04-15 17:00:00,-25.0,-28.29167
45,2001-04-15 14:00:00,2001-04-15 18:00:00,-22.0,-27.611544
46,2001-04-15 15:00:00,2001-04-15 19:00:00,-21.0,-26.651434
47,2001-04-15 16:00:00,2001-04-15 20:00:00,-20.0,-25.819052
48,2001-04-15 17:00:00,2001-04-15 21:00:00,-21.0,-24.656473
49,2001-04-15 18:00:00,2001-04-15 22:00:00,-25.0,-23.24455
50,2001-04-15 19:00:00,2001-04-15 23:00:00,-30.0,-22.116806
51,2001-04-15 20:00:00,2001-04-16 00:00:00,-33.0,-21.16345
52,2001-04-15 21:00:00,2001-04-16 01:00:00,-36.0,-22.229502
53,2001-04-15 22:00:00,2001-04-16 02:00:00,-36.0,-25.02569
54,2001-04-15 23:00:00,2001-04-16 03:00:00,-34.0,-28.75828
55,2001-04-16 00:00:00,2001-04-16 04:00:00,-32.0,-30.616842
56,2001-04-16 01:00:00,2001-04-16 05:00:00,-31.0,-31.810478
57,2001-04-16 02:00:00,2001-04-16 06:00:00,-30.0,-27.658073
58,2001-04-16 03:00:00,2001-04-16 07:00:00,-24.0,-26.088814
59,2001-04-16 04:00:00,2001-04-16 08:00:00,-21.0,-27.817366
60,2001-04-16 05:00:00,2001-04-16 09:00:00,-19.0,-25.41748
61,2001-04-16 06:00:00,2001-04-16 10:00:00,-22.0,-22.840767
62,2001-04-16 07:00:00,2001-04-16 11:00:00,-21.0,-21.435095
63,2001-04-16 08:00:00,2001-04-16 12:00:00,-20.0,-23.176704
64,2001-04-16 09:00:00,2001-04-16 13:00:00,-17.0,-22.602032
65,2001-04-16 10:00:00,2001-04-16 14:00:00,-18.0,-19.62112
66,2001-04-16 11:00:00,2001-04-16 15:00:00,-22.0,-21.046217
67,2001-04-16 12:00:00,2001-04-16 16:00:00,-22.0,-19.149721
68,2001-04-16 13:00:00,2001-04-16 17:00:00,-20.0,-20.40546
69,2001-04-16 14:00:00,2001-04-16 18:00:00,-20.0,-17.558674
70,2001-04-16 15:00:00,2001-04-16 19:00:00,-19.0,-19.789797
71,2001-04-16 16:00:00,2001-04-16 20:00:00,-19.0,-21.988071
72,2001-04-16 17:00:00,2001-04-16 21:00:00,-19.0,-19.044008
73,2001-04-16 18:00:00,2001-04-16 22:00:00,-19.0,-18.7615
74,2001-04-16 19:00:00,2001-04-16 23:00:00,-21.0,-18.434975
75,2001-04-16 20:00:00,2001-04-17 00:00:00,-25.0,-16.309484
76,2001-04-16 21:00:00,2001-04-17 01:00:00,-30.0,-15.600538
77,2001-04-16 22:00:00,2001-04-17 02:00:00,-29.0,-17.418125
78,2001-04-16 23:00:00,2001-04-17 03:00:00,-25.0,-21.221403
79,2001-04-17 00:00:00,2001-04-17 04:00:00,-21.0,-21.33857
80,2001-04-17 01:00:00,2001-04-17 05:00:00,-24.0,-21.813242
81,2001-04-17 02:00:00,2001-04-17 06:00:00,-25.0,-22.87823
82,2001-04-17 03:00:00,2001-04-17 07:00:00,-22.0,-21.790363
83,2001-04-17 04:00:00,2001-04-17 08:00:00,-15.0,-21.47292
84,2001-04-17 05:00:00,2001-04-17 09:00:00,-12.000000000000004,-20.291794
85,2001-04-17 06:00:00,2001-04-17 10:00:00,-12.000000000000004,-20.27204
86,2001-04-17 07:00:00,2001-04-17 11:00:00,-14.0,-18.154566
87,2001-04-17 08:00:00,2001-04-17 12:00:00,-14.0,-14.340551
88,2001-04-17 09:00:00,2001-04-17 13:00:00,-14.0,-11.399387
89,2001-04-17 10:00:00,2001-04-17 14:00:00,-13.0,-12.019489
90,2001-04-17 11:00:00,2001-04-17 15:00:00,-18.0,-12.058399
91,2001-04-17 12:00:00,2001-04-17 16:00:00,-18.0,-12.456823
92,2001-04-17 13:00:00,2001-04-17 17:00:00,-12.000000000000004,-12.193151
93,2001-04-17 14:00:00,2001-04-17 18:00:00,-14.0,-11.931929
94,2001-04-17 15:00:00,2001-04-17 19:00:00,-18.0,-15.616573
