,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2001-03-26 19:00:00,2001-03-26 21:00:00,-1.9999999999999964,-4.346025116859842
1,2001-03-26 20:00:00,2001-03-26 22:00:00,-5.0,-1.9759700821735642
2,2001-03-26 21:00:00,2001-03-26 23:00:00,-7.0000000000000036,-1.6751979571806643
3,2001-03-26 22:00:00,2001-03-27 00:00:00,-11.0,-5.645428405124328
4,2001-03-26 23:00:00,2001-03-27 01:00:00,-7.0000000000000036,-9.77901317956346
5,2001-03-27 00:00:00,2001-03-27 02:00:00,4.0,-14.45877153855977
6,2001-03-27 01:00:00,2001-03-27 03:00:00,5.0,-7.743628218963863
7,2001-03-27 02:00:00,2001-03-27 04:00:00,-4.0,3.3648366847998687
8,2001-03-27 03:00:00,2001-03-27 05:00:00,2.0,-2.0037789603541576
9,2001-03-27 04:00:00,2001-03-27 06:00:00,1.0,-6.5372859773645935
10,2001-03-27 05:00:00,2001-03-27 07:00:00,-5.0,2.1621333429299128
11,2001-03-27 06:00:00,2001-03-27 08:00:00,-3.0,-6.923923717441699
12,2001-03-27 07:00:00,2001-03-27 09:00:00,3.0,-11.225275193101862
13,2001-03-27 08:00:00,2001-03-27 10:00:00,-1.9999999999999964,-3.6228286422001155
14,2001-03-27 09:00:00,2001-03-27 11:00:00,2.0,-4.806122179807648
15,2001-03-27 10:00:00,2001-03-27 12:00:00,1.0,0.6137929736812282
16,2001-03-27 11:00:00,2001-03-27 13:00:00,-1.0,5.004971794380303
17,2001-03-27 12:00:00,2001-03-27 14:00:00,-1.9999999999999964,-7.774427960152945
18,2001-03-27 13:00:00,2001-03-27 15:00:00,-1.9999999999999964,-0.20812421506973777
19,2001-03-27 14:00:00,2001-03-27 16:00:00,-4.0,1.254310986596721
20,2001-03-27 15:00:00,2001-03-27 17:00:00,2.0,1.5319892520338172
21,2001-03-27 16:00:00,2001-03-27 18:00:00,22.000000000000007,-10.576126115432736
22,2001-03-27 17:00:00,2001-03-27 19:00:00,36.0,3.6552480240259797
23,2001-03-27 18:00:00,2001-03-27 20:00:00,14.0,33.04885309185673
24,2001-03-27 19:00:00,2001-03-27 21:00:00,-1.0,21.053912690261285
25,2001-03-27 20:00:00,2001-03-27 22:00:00,-39.0,-13.89268023206083
26,2001-03-27 21:00:00,2001-03-27 23:00:00,-51.0,-22.71745570366646
27,2001-03-27 22:00:00,2001-03-28 00:00:00,-51.0,-45.424286865440386
28,2001-03-27 23:00:00,2001-03-28 01:00:00,-56.0,-49.28231409658779
29,2001-03-28 00:00:00,2001-03-28 02:00:00,-55.0,-54.42052895019741
30,2001-03-28 01:00:00,2001-03-28 03:00:00,-50.0,-51.56342304927426
31,2001-03-28 02:00:00,2001-03-28 04:00:00,-46.0,-44.36992032763608
32,2001-03-28 03:00:00,2001-03-28 05:00:00,-43.0,-34.67693545188477
33,2001-03-28 04:00:00,2001-03-28 06:00:00,-41.0,-35.0096774815428
