,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2001-04-13 17:00:00,2001-04-13 19:00:00,-56.0,-57.64302215344388
1,2001-04-13 18:00:00,2001-04-13 20:00:00,-66.0,-55.18992727086555
2,2001-04-13 19:00:00,2001-04-13 21:00:00,-68.0,-52.26587792024981
3,2001-04-13 20:00:00,2001-04-13 22:00:00,-71.0,-70.86363151155604
4,2001-04-13 21:00:00,2001-04-13 23:00:00,-75.0,-67.7021301051696
5,2001-04-13 22:00:00,2001-04-14 00:00:00,-75.0,-69.31995502787221
6,2001-04-13 23:00:00,2001-04-14 01:00:00,-68.0,-71.91509521618052
7,2001-04-14 00:00:00,2001-04-14 02:00:00,-64.0,-69.19181844488546
8,2001-04-14 01:00:00,2001-04-14 03:00:00,-57.0,-61.63370383652911
9,2001-04-14 02:00:00,2001-04-14 04:00:00,-53.0,-62.36603008592944
10,2001-04-14 03:00:00,2001-04-14 05:00:00,-48.0,-49.95650161256029
11,2001-04-14 04:00:00,2001-04-14 06:00:00,-53.0,-49.12760216459954
12,2001-04-14 05:00:00,2001-04-14 07:00:00,-40.0,-45.87200173363232
13,2001-04-14 06:00:00,2001-04-14 08:00:00,-41.0,-50.884106578786
14,2001-04-14 07:00:00,2001-04-14 09:00:00,-39.0,-37.96760368154269
15,2001-04-14 08:00:00,2001-04-14 10:00:00,-45.0,-40.238200602242834
16,2001-04-14 09:00:00,2001-04-14 11:00:00,-43.0,-40.51797986912388
17,2001-04-14 10:00:00,2001-04-14 12:00:00,-38.0,-44.95444979031737
18,2001-04-14 11:00:00,2001-04-14 13:00:00,-33.0,-38.66418553794696
19,2001-04-14 12:00:00,2001-04-14 14:00:00,-35.0,-41.81872068223906
20,2001-04-14 13:00:00,2001-04-14 15:00:00,-40.0,-34.28595606053314
21,2001-04-14 14:00:00,2001-04-14 16:00:00,-38.0,-38.36753117460362
22,2001-04-14 15:00:00,2001-04-14 17:00:00,-35.0,-38.95469456783461
23,2001-04-14 16:00:00,2001-04-14 18:00:00,-30.0,-42.462644710801115
24,2001-04-14 17:00:00,2001-04-14 19:00:00,-30.0,-32.51107582991161
25,2001-04-14 18:00:00,2001-04-14 20:00:00,-28.0,-29.475991371213325
26,2001-04-14 19:00:00,2001-04-14 21:00:00,-29.0,-30.08693530801564
27,2001-04-14 20:00:00,2001-04-14 22:00:00,-32.0,-28.1374987714689
28,2001-04-14 21:00:00,2001-04-14 23:00:00,-35.0,-29.192843353391353
29,2001-04-14 22:00:00,2001-04-15 00:00:00,-36.0,-29.521673652664795
30,2001-04-14 23:00:00,2001-04-15 01:00:00,-36.0,-36.05706897403765
31,2001-04-15 00:00:00,2001-04-15 02:00:00,-37.0,-35.418141394946296
32,2001-04-15 01:00:00,2001-04-15 03:00:00,-34.0,-34.701365833648296
33,2001-04-15 02:00:00,2001-04-15 04:00:00,-35.0,-35.54477503095787
34,2001-04-15 03:00:00,2001-04-15 05:00:00,-33.0,-32.383959962146214
35,2001-04-15 04:00:00,2001-04-15 06:00:00,-35.0,-34.42013364917112
36,2001-04-15 05:00:00,2001-04-15 07:00:00,-34.0,-31.347268031242134
37,2001-04-15 06:00:00,2001-04-15 08:00:00,-37.0,-36.31058024362878
38,2001-04-15 07:00:00,2001-04-15 09:00:00,-37.0,-32.02385936673576
39,2001-04-15 08:00:00,2001-04-15 10:00:00,-38.0,-36.6086257321233
40,2001-04-15 09:00:00,2001-04-15 11:00:00,-38.0,-31.399229915328956
41,2001-04-15 10:00:00,2001-04-15 12:00:00,-35.0,-36.80264301284524
42,2001-04-15 11:00:00,2001-04-15 13:00:00,-30.0,-37.03022722145329
43,2001-04-15 12:00:00,2001-04-15 14:00:00,-29.0,-32.52852176223178
44,2001-04-15 13:00:00,2001-04-15 15:00:00,-29.0,-26.820356132069893
45,2001-04-15 14:00:00,2001-04-15 16:00:00,-30.0,-26.884789322371827
46,2001-04-15 15:00:00,2001-04-15 17:00:00,-25.0,-27.21338613144394
47,2001-04-15 16:00:00,2001-04-15 18:00:00,-22.0,-27.86936463003689
48,2001-04-15 17:00:00,2001-04-15 19:00:00,-21.0,-23.46901581502967
49,2001-04-15 18:00:00,2001-04-15 20:00:00,-20.0,-22.471828476165726
50,2001-04-15 19:00:00,2001-04-15 21:00:00,-21.0,-19.84560900067406
51,2001-04-15 20:00:00,2001-04-15 22:00:00,-25.0,-18.583396345986984
52,2001-04-15 21:00:00,2001-04-15 23:00:00,-30.0,-22.83251607925721
53,2001-04-15 22:00:00,2001-04-16 00:00:00,-33.0,-27.171388391326786
54,2001-04-15 23:00:00,2001-04-16 01:00:00,-36.0,-30.83350040998701
55,2001-04-16 00:00:00,2001-04-16 02:00:00,-36.0,-31.917735840288948
56,2001-04-16 01:00:00,2001-04-16 03:00:00,-34.0,-35.54137532770762
57,2001-04-16 02:00:00,2001-04-16 04:00:00,-32.0,-31.036551063488385
58,2001-04-16 03:00:00,2001-04-16 05:00:00,-31.0,-28.655126921471037
59,2001-04-16 04:00:00,2001-04-16 06:00:00,-30.0,-30.207990729153543
60,2001-04-16 05:00:00,2001-04-16 07:00:00,-24.0,-27.005579228947283
61,2001-04-16 06:00:00,2001-04-16 08:00:00,-21.0,-23.734719101091798
62,2001-04-16 07:00:00,2001-04-16 09:00:00,-19.0,-19.28935283815401
63,2001-04-16 08:00:00,2001-04-16 10:00:00,-22.0,-22.588209234237627
64,2001-04-16 09:00:00,2001-04-16 11:00:00,-21.0,-17.987149144287972
65,2001-04-16 10:00:00,2001-04-16 12:00:00,-20.0,-18.726113280690214
66,2001-04-16 11:00:00,2001-04-16 13:00:00,-17.0,-20.29929469642555
67,2001-04-16 12:00:00,2001-04-16 14:00:00,-18.0,-19.06090477859612
