,Datetime_last_data,Datetime_pred,y_true,y_pred
0,2002-08-30 16:00:00,2002-08-30 18:00:00,-10.0,-15.310723951417799
1,2002-08-30 17:00:00,2002-08-30 19:00:00,-17.0,-17.20773188776586
2,2002-08-30 18:00:00,2002-08-30 20:00:00,-12.000000000000004,-14.553655635881817
3,2002-08-30 19:00:00,2002-08-30 21:00:00,-12.000000000000004,-15.43112594970723
4,2002-08-30 20:00:00,2002-08-30 22:00:00,-10.0,-8.66578034161672
5,2002-08-30 21:00:00,2002-08-30 23:00:00,-12.000000000000004,-12.679477753931604
6,2002-08-30 22:00:00,2002-08-31 00:00:00,-15.0,-9.42983853040662
7,2002-08-30 23:00:00,2002-08-31 01:00:00,-18.0,-12.456325551952549
8,2002-08-31 00:00:00,2002-08-31 02:00:00,-16.0,-16.011436989761236
9,2002-08-31 01:00:00,2002-08-31 03:00:00,-12.000000000000004,-19.957674617216696
10,2002-08-31 02:00:00,2002-08-31 04:00:00,-13.0,-14.694134658817028
11,2002-08-31 03:00:00,2002-08-31 05:00:00,-9.0,-11.358972982214368
12,2002-08-31 04:00:00,2002-08-31 06:00:00,-1.0,-13.82794051786533
13,2002-08-31 05:00:00,2002-08-31 07:00:00,1.0,-8.16188362079459
14,2002-08-31 06:00:00,2002-08-31 08:00:00,3.0,-1.566040315581688
15,2002-08-31 07:00:00,2002-08-31 09:00:00,-3.0,-2.6761158801484477
16,2002-08-31 08:00:00,2002-08-31 10:00:00,-11.0,-1.616033330064866
17,2002-08-31 09:00:00,2002-08-31 11:00:00,-17.0,-10.211500539646071
18,2002-08-31 10:00:00,2002-08-31 12:00:00,-18.0,-19.76343392910902
19,2002-08-31 11:00:00,2002-08-31 13:00:00,-23.0,-22.18191387356185
20,2002-08-31 12:00:00,2002-08-31 14:00:00,-28.0,-21.28124661506745
21,2002-08-31 13:00:00,2002-08-31 15:00:00,-30.0,-28.442368157406833
22,2002-08-31 14:00:00,2002-08-31 16:00:00,-26.0,-27.444582458267128
23,2002-08-31 15:00:00,2002-08-31 17:00:00,-27.0,-29.447282092857918
24,2002-08-31 16:00:00,2002-08-31 18:00:00,-26.0,-27.20808108678614
25,2002-08-31 17:00:00,2002-08-31 19:00:00,-20.0,-27.17714934973366
26,2002-08-31 18:00:00,2002-08-31 20:00:00,-18.0,-22.67650927718459
27,2002-08-31 19:00:00,2002-08-31 21:00:00,-20.0,-19.24734380960411
28,2002-08-31 20:00:00,2002-08-31 22:00:00,-25.0,-19.587160419206334
29,2002-08-31 21:00:00,2002-08-31 23:00:00,-32.0,-27.18708201579127
30,2002-08-31 22:00:00,2002-09-01 00:00:00,-31.0,-27.463757111580662
31,2002-08-31 23:00:00,2002-09-01 01:00:00,-26.0,-30.563497338322996
32,2002-09-01 00:00:00,2002-09-01 02:00:00,-24.0,-33.2263572275712
33,2002-09-01 01:00:00,2002-09-01 03:00:00,-19.0,-27.25548477777005
34,2002-09-01 02:00:00,2002-09-01 04:00:00,-18.0,-22.435666746901227
35,2002-09-01 03:00:00,2002-09-01 05:00:00,-15.0,-21.79822395630415
36,2002-09-01 04:00:00,2002-09-01 06:00:00,-21.0,-15.45997704512304
37,2002-09-01 05:00:00,2002-09-01 07:00:00,-18.0,-22.97460923275417
38,2002-09-01 06:00:00,2002-09-01 08:00:00,-9.0,-20.155533241917457
39,2002-09-01 07:00:00,2002-09-01 09:00:00,-5.0,-15.446171375693417
40,2002-09-01 08:00:00,2002-09-01 10:00:00,-6.0,-7.717758629578007
41,2002-09-01 09:00:00,2002-09-01 11:00:00,-6.0,-6.663051050352742
42,2002-09-01 10:00:00,2002-09-01 12:00:00,-8.0,-8.064530202240316
43,2002-09-01 11:00:00,2002-09-01 13:00:00,-6.0,-7.1691896817274205
44,2002-09-01 12:00:00,2002-09-01 14:00:00,-6.0,-1.6888829235077978
45,2002-09-01 13:00:00,2002-09-01 15:00:00,-10.0,-3.0630888865448824
46,2002-09-01 14:00:00,2002-09-01 16:00:00,-12.000000000000004,-9.43395177910988
47,2002-09-01 15:00:00,2002-09-01 17:00:00,-11.0,-15.662831286207872
48,2002-09-01 16:00:00,2002-09-01 18:00:00,-8.0,-9.462929505242268
49,2002-09-01 17:00:00,2002-09-01 19:00:00,-7.0000000000000036,-9.649275255553619
50,2002-09-01 18:00:00,2002-09-01 20:00:00,-10.0,-9.12893858137815
51,2002-09-01 19:00:00,2002-09-01 21:00:00,-10.0,-13.538581824992828
52,2002-09-01 20:00:00,2002-09-01 22:00:00,-20.0,-12.751007514143495
53,2002-09-01 21:00:00,2002-09-01 23:00:00,-21.0,-16.194548003320197
54,2002-09-01 22:00:00,2002-09-02 00:00:00,-22.0,-25.298291738280298
55,2002-09-01 23:00:00,2002-09-02 01:00:00,-23.0,-24.376725584225937
56,2002-09-02 00:00:00,2002-09-02 02:00:00,-24.0,-24.375619187092298
57,2002-09-02 01:00:00,2002-09-02 03:00:00,-27.0,-27.265670109957366
58,2002-09-02 02:00:00,2002-09-02 04:00:00,-24.0,-27.462335370584945
59,2002-09-02 03:00:00,2002-09-02 05:00:00,-30.0,-25.252408541067773
60,2002-09-02 04:00:00,2002-09-02 06:00:00,-22.0,-27.773364135060852
61,2002-09-02 05:00:00,2002-09-02 07:00:00,-11.0,-25.53034033103942
62,2002-09-02 06:00:00,2002-09-02 08:00:00,-7.0000000000000036,-13.753652894928457
63,2002-09-02 07:00:00,2002-09-02 09:00:00,-9.0,-11.07088648788594
64,2002-09-02 08:00:00,2002-09-02 10:00:00,-14.0,-10.967550145607376
65,2002-09-02 09:00:00,2002-09-02 11:00:00,-12.000000000000004,-13.272875560490025
66,2002-09-02 10:00:00,2002-09-02 12:00:00,-13.0,-18.91793231186844
67,2002-09-02 11:00:00,2002-09-02 13:00:00,-10.0,-14.854121446079443
68,2002-09-02 12:00:00,2002-09-02 14:00:00,-9.0,-11.796700372224986
69,2002-09-02 13:00:00,2002-09-02 15:00:00,-8.0,-3.2690102824171987
70,2002-09-02 14:00:00,2002-09-02 16:00:00,-7.0000000000000036,-8.52494256389971
71,2002-09-02 15:00:00,2002-09-02 17:00:00,-8.0,-5.12900006757987
72,2002-09-02 16:00:00,2002-09-02 18:00:00,-7.0000000000000036,-9.019286606552086
73,2002-09-02 17:00:00,2002-09-02 19:00:00,-7.0000000000000036,-3.4190465476898417
74,2002-09-02 18:00:00,2002-09-02 20:00:00,-8.0,-3.2837826873062816
75,2002-09-02 19:00:00,2002-09-02 21:00:00,-7.0000000000000036,-8.446399438055025
76,2002-09-02 20:00:00,2002-09-02 22:00:00,-7.0000000000000036,-9.187534370857815
77,2002-09-02 21:00:00,2002-09-02 23:00:00,-7.0000000000000036,-6.9402960879240965
78,2002-09-02 22:00:00,2002-09-03 00:00:00,-8.0,-8.295712022175557
79,2002-09-02 23:00:00,2002-09-03 01:00:00,-6.0,-4.349881543689232
80,2002-09-03 00:00:00,2002-09-03 02:00:00,-4.0,-10.972325288460993
81,2002-09-03 01:00:00,2002-09-03 03:00:00,-1.0,-6.330785243341715
82,2002-09-03 02:00:00,2002-09-03 04:00:00,1.0,-5.199150925065354
83,2002-09-03 03:00:00,2002-09-03 05:00:00,7.0,0.1011280362746021
84,2002-09-03 04:00:00,2002-09-03 06:00:00,14.0,4.369248736964501
85,2002-09-03 05:00:00,2002-09-03 07:00:00,18.0,10.554623880065328
86,2002-09-03 06:00:00,2002-09-03 08:00:00,17.0,15.763475048449372
87,2002-09-03 07:00:00,2002-09-03 09:00:00,19.0,17.349770364531103
88,2002-09-03 08:00:00,2002-09-03 10:00:00,21.0,19.734277158186487
89,2002-09-03 09:00:00,2002-09-03 11:00:00,22.000000000000007,20.664672076851517
90,2002-09-03 10:00:00,2002-09-03 12:00:00,21.0,21.889859646609203
91,2002-09-03 11:00:00,2002-09-03 13:00:00,20.0,21.253055032287286
92,2002-09-03 12:00:00,2002-09-03 14:00:00,20.0,21.457507678115398
93,2002-09-03 13:00:00,2002-09-03 15:00:00,19.0,21.58037406569693
94,2002-09-03 14:00:00,2002-09-03 16:00:00,19.0,16.38747439796912
95,2002-09-03 15:00:00,2002-09-03 17:00:00,19.0,16.717704776008084
96,2002-09-03 16:00:00,2002-09-03 18:00:00,22.000000000000007,14.822969062139492
